population	model	date	rep	h	S_allsites	W_meanFitness	L_mutationLoad	generation
AK	1D.5Epoch	20191203	5	0.5	0.339576068385939	0.712072128672392	0.287927871327608	92
AK	1D.5Epoch	20191203	5	0.5	0.341360417248935	0.710802676488823	0.289197323511177	94
AK	1D.5Epoch	20191203	5	0.5	0.342735309634288	0.709826070819121	0.290173929180879	96
AK	1D.5Epoch	20191203	5	0.5	0.342613883512649	0.709912267479096	0.290087732520904	98
AK	1D.5Epoch	20191203	5	0.5	0.341841683822358	0.710460673224299	0.289539326775701	100
AK	1D.5Epoch	20191203	5	0.5	0.344770411801915	0.708382971169438	0.291617028830562	102
AK	1D.5Epoch	20191203	5	0.5	0.344897250213396	0.70829312669664	0.29170687330336	104
AK	1D.5Epoch	20191203	5	0.5	0.345558871191069	0.70782466009643	0.29217533990357	106
AK	1D.5Epoch	20191203	5	0.5	0.343735547072917	0.709116431171409	0.290883568828591	108
AK	1D.5Epoch	20191203	6	0	0.24755518944167	0.780707132831167	0.219292867168833	0
AK	1D.5Epoch	20191203	6	0	0.257605002506857	0.772900465566081	0.227099534433919	2
AK	1D.5Epoch	20191203	6	0	0.26751725995667	0.765277121858871	0.234722878141129	4
AK	1D.5Epoch	20191203	6	0	0.274528761039578	0.759930147553563	0.240069852446437	6
AK	1D.5Epoch	20191203	6	0	0.280768660932483	0.755203023236559	0.244796976763441	8
AK	1D.5Epoch	20191203	6	0	0.292340122342144	0.746514586499255	0.253485413500745	10
AK	1D.5Epoch	20191203	6	0	0.299186198238386	0.74142134523337	0.25857865476663	12
AK	1D.5Epoch	20191203	6	0	0.305731739085025	0.736584189703414	0.263415810296586	14
AK	1D.5Epoch	20191203	6	0	0.315492450880565	0.729429577570545	0.270570422429455	16
AK	1D.5Epoch	20191203	6	0	0.322775819389227	0.724136173462488	0.275863826537512	18
AK	1D.5Epoch	20191203	6	0	0.331538932982834	0.717818208868699	0.282181791131301	20
AK	1D.5Epoch	20191203	6	0	0.337447775421851	0.713589240630459	0.286410759369541	22
AK	1D.5Epoch	20191203	6	0	0.340658353018559	0.711301880839095	0.288698119160905	24
AK	1D.5Epoch	20191203	6	0	0.346898587293374	0.706877010933851	0.293122989066149	26
AK	1D.5Epoch	20191203	6	0	0.355045104893215	0.701141817568532	0.298858182431468	28
AK	1D.5Epoch	20191203	6	0	0.3622699944939	0.696094400812428	0.303905599187572	30
AK	1D.5Epoch	20191203	6	0	0.373760546156436	0.688141670270034	0.311858329729966	32
AK	1D.5Epoch	20191203	6	0	0.373711833600657	0.688175192225994	0.311824807774006	34
AK	1D.5Epoch	20191203	6	0	0.377805470065761	0.685363811476155	0.314636188523845	36
AK	1D.5Epoch	20191203	6	0	0.374964455668854	0.687313708462856	0.312686291537144	38
AK	1D.5Epoch	20191203	6	0	0.372195500341242	0.689219486707406	0.310780513292594	40
AK	1D.5Epoch	20191203	6	0	0.370733380803437	0.690227945048422	0.309772054951578	42
AK	1D.5Epoch	20191203	6	0	0.368891362502185	0.691500529257111	0.308499470742889	44
AK	1D.5Epoch	20191203	6	0	0.3663044457576	0.693291699360206	0.306708300639794	46
AK	1D.5Epoch	20191203	6	0	0.364076760658434	0.694837856484429	0.305162143515571	48
AK	1D.5Epoch	20191203	6	0	0.360026065899948	0.697658140746729	0.302341859253271	50
AK	1D.5Epoch	20191203	6	0	0.368837704615882	0.691537634709379	0.308462365290621	52
AK	1D.5Epoch	20191203	6	0	0.370122542754556	0.690649691335884	0.309350308664116	54
AK	1D.5Epoch	20191203	6	0	0.376140146238747	0.686506115050263	0.313493884949737	56
AK	1D.5Epoch	20191203	6	0	0.375066270401095	0.687243733363972	0.312756266636028	58
AK	1D.5Epoch	20191203	6	0	0.375403546684471	0.687011981436221	0.312988018563779	60
AK	1D.5Epoch	20191203	6	0	0.373718560119847	0.688170563217926	0.311829436782074	62
AK	1D.5Epoch	20191203	6	0	0.370591224086828	0.690326072561379	0.309673927438621	64
AK	1D.5Epoch	20191203	6	0	0.368575222531597	0.691719174773565	0.308280825226435	66
AK	1D.5Epoch	20191203	6	0	0.367726166053429	0.692306732819664	0.307693267180336	68
AK	1D.5Epoch	20191203	6	0	0.367109322787198	0.692733909302895	0.307266090697105	70
AK	1D.5Epoch	20191203	6	0	0.365398656627531	0.693919959938299	0.306080040061701	72
AK	1D.5Epoch	20191203	6	0	0.364078229983402	0.694836835542567	0.305163164457433	74
AK	1D.5Epoch	20191203	6	0	0.361108097452328	0.696903660884786	0.303096339115214	76
AK	1D.5Epoch	20191203	6	0	0.360286150070808	0.697476714501719	0.302523285498281	78
AK	1D.5Epoch	20191203	6	0	0.35940401743773	0.698092252925743	0.301907747074257	80
AK	1D.5Epoch	20191203	6	0	0.358389715071827	0.698800688772845	0.301199311227155	82
AK	1D.5Epoch	20191203	6	0	0.358201351113738	0.698932330034343	0.301067669965657	84
AK	1D.5Epoch	20191203	6	0	0.356779666525279	0.699926698027671	0.300073301972329	86
AK	1D.5Epoch	20191203	6	0	0.355559807248749	0.700781031080259	0.299218968919741	88
AK	1D.5Epoch	20191203	6	0	0.355538611363172	0.700795884912228	0.299204115087772	90
AK	1D.5Epoch	20191203	6	0	0.355778151442884	0.70062803631413	0.29937196368587	92
AK	1D.5Epoch	20191203	6	0	0.355637917591717	0.700726294971332	0.299273705028668	94
AK	1D.5Epoch	20191203	6	0	0.35409001404544	0.701811791593585	0.298188208406415	96
AK	1D.5Epoch	20191203	6	0	0.353141213037152	0.70247798732269	0.29752201267731	98
AK	1D.5Epoch	20191203	6	0	0.351177726638959	0.70385864830679	0.29614135169321	100
AK	1D.5Epoch	20191203	6	0	0.349977929423926	0.704703642762437	0.295296357237563	102
AK	1D.5Epoch	20191203	6	0	0.350341389226752	0.704447557856493	0.295552442143507	104
AK	1D.5Epoch	20191203	6	0	0.350445266555778	0.704374385526283	0.295625614473717	106
AK	1D.5Epoch	20191203	6	0	0.349987103166239	0.704697178022465	0.295302821977535	108
AK	1D.5Epoch	20191203	6	0.5	0.346426360067231	0.707210896332632	0.292789103667368	0
AK	1D.5Epoch	20191203	6	0.5	0.346277884828995	0.707315907434529	0.292684092565471	2
AK	1D.5Epoch	20191203	6	0.5	0.348593344005747	0.705680040947703	0.294319959052297	4
AK	1D.5Epoch	20191203	6	0.5	0.34483989429277	0.708333752666054	0.291666247333946	6
AK	1D.5Epoch	20191203	6	0.5	0.343509432689849	0.709276790724884	0.290723209275116	8
AK	1D.5Epoch	20191203	6	0.5	0.342632528447461	0.70989903133454	0.29010096866546	10
AK	1D.5Epoch	20191203	6	0.5	0.341254078439826	0.710878266417952	0.289121733582048	12
AK	1D.5Epoch	20191203	6	0.5	0.337650108842462	0.713444872284254	0.286555127715746	14
AK	1D.5Epoch	20191203	6	0.5	0.337605801408069	0.713476483896436	0.286523516103564	16
AK	1D.5Epoch	20191203	6	0.5	0.34137016588057	0.71079574716914	0.28920425283086	18
AK	1D.5Epoch	20191203	6	0.5	0.339171134683747	0.712360529063261	0.287639470936739	20
AK	1D.5Epoch	20191203	6	0.5	0.33557659929565	0.714925741806029	0.285074258193971	22
AK	1D.5Epoch	20191203	6	0.5	0.340197409669193	0.711629826286789	0.288370173713211	24
AK	1D.5Epoch	20191203	6	0.5	0.346771014724424	0.70696719480244	0.29303280519756	26
AK	1D.5Epoch	20191203	6	0.5	0.344347339166093	0.708682732026058	0.291317267973942	28
AK	1D.5Epoch	20191203	6	0.5	0.34681603185788	0.706935369882221	0.293064630117779	30
AK	1D.5Epoch	20191203	6	0.5	0.353546610192026	0.702193262462491	0.297806737537509	32
AK	1D.5Epoch	20191203	6	0.5	0.356206888376358	0.70032771558223	0.29967228441777	34
AK	1D.5Epoch	20191203	6	0.5	0.355750838576491	0.700647172735411	0.299352827264589	36
AK	1D.5Epoch	20191203	6	0.5	0.355699243003658	0.700683323960256	0.299316676039744	38
AK	1D.5Epoch	20191203	6	0.5	0.355518444719107	0.700810017755907	0.299189982244093	40
AK	1D.5Epoch	20191203	6	0.5	0.356362045873533	0.700219062916034	0.299780937083966	42
AK	1D.5Epoch	20191203	6	0.5	0.356102936336789	0.700400519860642	0.299599480139358	44
AK	1D.5Epoch	20191203	6	0.5	0.356016237505538	0.700461246399544	0.299538753600456	46
AK	1D.5Epoch	20191203	6	0.5	0.354375901823789	0.701611180857112	0.298388819142888	48
AK	1D.5Epoch	20191203	6	0.5	0.353300767548794	0.702365912731725	0.297634087268275	50
AK	1D.5Epoch	20191203	6	0.5	0.35816662840222	0.698956599281354	0.301043400718646	52
AK	1D.5Epoch	20191203	6	0.5	0.363700071900319	0.695099643396677	0.304900356603323	54
AK	1D.5Epoch	20191203	6	0.5	0.3597907378646	0.697822338585755	0.302177661414245	56
AK	1D.5Epoch	20191203	6	0.5	0.360869948321858	0.697069647649664	0.302930352350336	58
AK	1D.5Epoch	20191203	6	0.5	0.359507790140667	0.698019813764426	0.301980186235574	60
AK	1D.5Epoch	20191203	6	0.5	0.362124017120809	0.696196022261517	0.303803977738483	62
AK	1D.5Epoch	20191203	6	0.5	0.362956815502237	0.695616472698486	0.304383527301514	64
AK	1D.5Epoch	20191203	6	0.5	0.364791213485667	0.694341604908674	0.305658395091326	66
AK	1D.5Epoch	20191203	6	0.5	0.364363412244399	0.694638708655263	0.305361291344737	68
AK	1D.5Epoch	20191203	6	0.5	0.365967040059374	0.693525659397607	0.306474340602393	70
AK	1D.5Epoch	20191203	6	0.5	0.365275804538174	0.694005214691979	0.305994785308021	72
AK	1D.5Epoch	20191203	6	0.5	0.367855611277728	0.69221712281927	0.30778287718073	74
AK	1D.5Epoch	20191203	6	0.5	0.367110215096429	0.692733291170308	0.307266708829692	76
AK	1D.5Epoch	20191203	6	0.5	0.366686488042494	0.69302688320399	0.30697311679601	78
AK	1D.5Epoch	20191203	6	0.5	0.365986063339642	0.693512466390103	0.306487533609897	80
AK	1D.5Epoch	20191203	6	0.5	0.365431160243352	0.693897405397065	0.306102594602935	82
AK	1D.5Epoch	20191203	6	0.5	0.366040326515032	0.693474835222507	0.306525164777493	84
AK	1D.5Epoch	20191203	6	0.5	0.364814507618857	0.694325431011229	0.305674568988771	86
AK	1D.5Epoch	20191203	6	0.5	0.364421208023741	0.694598562629881	0.305401437370119	88
AK	1D.5Epoch	20191203	6	0.5	0.364009937741712	0.694884289128012	0.305115710871988	90
AK	1D.5Epoch	20191203	6	0.5	0.366519840931419	0.693142383755623	0.306857616244377	92
AK	1D.5Epoch	20191203	6	0.5	0.365849702205061	0.693607040984869	0.306392959015131	94
AK	1D.5Epoch	20191203	6	0.5	0.363060742190878	0.695544183338376	0.304455816661624	96
AK	1D.5Epoch	20191203	6	0.5	0.362648082921026	0.69583126532267	0.30416873467733	98
AK	1D.5Epoch	20191203	6	0.5	0.36292664248361	0.695637461863925	0.304362538136075	100
AK	1D.5Epoch	20191203	6	0.5	0.361333404808111	0.696746661050989	0.303253338949011	102
AK	1D.5Epoch	20191203	6	0.5	0.361394188646168	0.696704311401878	0.303295688598122	104
AK	1D.5Epoch	20191203	6	0.5	0.3618994126372	0.696352408571463	0.303647591428537	106
AK	1D.5Epoch	20191203	6	0.5	0.363123115511394	0.695500801291051	0.304499198708949	108
AK	1D.5Epoch	20191203	7	0	0.244615673066981	0.783005410489462	0.216994589510538	0
AK	1D.5Epoch	20191203	7	0	0.253677062309431	0.775942342617942	0.224057657382058	2
AK	1D.5Epoch	20191203	7	0	0.2644689025038	0.767613519354916	0.232386480645084	4
AK	1D.5Epoch	20191203	7	0	0.274329551302982	0.760081548117822	0.239918451882178	6
AK	1D.5Epoch	20191203	7	0	0.279656590614982	0.756043329255478	0.243956670744522	8
AK	1D.5Epoch	20191203	7	0	0.28971593207255	0.748476155452662	0.251523844547338	10
AK	1D.5Epoch	20191203	7	0	0.294524350972553	0.744885807426903	0.255114192573097	12
AK	1D.5Epoch	20191203	7	0	0.306778044097373	0.735813901022437	0.264186098977563	14
AK	1D.5Epoch	20191203	7	0	0.310683678910167	0.732945685382269	0.267054314617731	16
AK	1D.5Epoch	20191203	7	0	0.317232155177383	0.7281616889956	0.2718383110044	18
AK	1D.5Epoch	20191203	7	0	0.319879786541356	0.726236335208029	0.273763664791971	20
AK	1D.5Epoch	20191203	7	0	0.320333354236911	0.725907012557744	0.274092987442256	22
AK	1D.5Epoch	20191203	7	0	0.32844424327801	0.720043074348119	0.279956925651881	24
AK	1D.5Epoch	20191203	7	0	0.333896027970223	0.716128235662847	0.283871764337153	26
AK	1D.5Epoch	20191203	7	0	0.337267316469522	0.713718025817087	0.286281974182913	28
AK	1D.5Epoch	20191203	7	0	0.348378276258742	0.705831826285696	0.294168173714304	30
AK	1D.5Epoch	20191203	7	0	0.35992990604157	0.697725230680367	0.302274769319633	32
AK	1D.5Epoch	20191203	7	0	0.368936645889938	0.691469216479493	0.308530783520507	34
AK	1D.5Epoch	20191203	7	0	0.370310387159587	0.690519968839735	0.309480031160265	36
AK	1D.5Epoch	20191203	7	0	0.369079226785064	0.691370633207868	0.308629366792132	38
AK	1D.5Epoch	20191203	7	0	0.366320359820651	0.693280666360179	0.306719333639821	40
AK	1D.5Epoch	20191203	7	0	0.364608773041864	0.694468292455339	0.305531707544661	42
AK	1D.5Epoch	20191203	7	0	0.363861836786361	0.694987209776226	0.305012790223774	44
AK	1D.5Epoch	20191203	7	0	0.360974627895514	0.696996682515186	0.303003317484814	46
AK	1D.5Epoch	20191203	7	0	0.360076911386345	0.697622668881024	0.302377331118976	48
AK	1D.5Epoch	20191203	7	0	0.357754409630721	0.699244781705062	0.300755218294938	50
AK	1D.5Epoch	20191203	7	0	0.366272879093523	0.693313584611807	0.306686415388193	52
AK	1D.5Epoch	20191203	7	0	0.370539236778555	0.690361961688604	0.309638038311396	54
AK	1D.5Epoch	20191203	7	0	0.378778774225549	0.684697068551943	0.315302931448057	56
AK	1D.5Epoch	20191203	7	0	0.377565640911162	0.685528201411615	0.314471798588385	58
AK	1D.5Epoch	20191203	7	0	0.375245985725628	0.687120236230893	0.312879763769107	60
AK	1D.5Epoch	20191203	7	0	0.372955627965636	0.688695790999292	0.311304209000708	62
AK	1D.5Epoch	20191203	7	0	0.371465367225623	0.689722892432812	0.310277107567188	64
AK	1D.5Epoch	20191203	7	0	0.369269706813526	0.691238953451557	0.308761046548443	66
AK	1D.5Epoch	20191203	7	0	0.367257954039847	0.692630955045502	0.307369044954498	68
AK	1D.5Epoch	20191203	7	0	0.364881241977304	0.694279097195083	0.305720902804917	70
AK	1D.5Epoch	20191203	7	0	0.363017340516109	0.695574371775918	0.304425628224082	72
AK	1D.5Epoch	20191203	7	0	0.360075413171544	0.697623714070415	0.302376285929585	74
AK	1D.5Epoch	20191203	7	0	0.358477489875927	0.69873935437113	0.30126064562887	76
AK	1D.5Epoch	20191203	7	0	0.35802135192357	0.699058148611012	0.300941851388988	78
AK	1D.5Epoch	20191203	7	0	0.357315865563689	0.699551498605005	0.300448501394995	80
AK	1D.5Epoch	20191203	7	0	0.355462718576414	0.700849072283126	0.299150927716874	82
AK	1D.5Epoch	20191203	7	0	0.354848491477611	0.701279685008957	0.298720314991043	84
AK	1D.5Epoch	20191203	7	0	0.354294881840434	0.701668027686141	0.298331972313859	86
AK	1D.5Epoch	20191203	7	0	0.353540518490668	0.70219754002717	0.29780245997283	88
AK	1D.5Epoch	20191203	7	0	0.351594045361213	0.703565679762056	0.296434320237944	90
AK	1D.5Epoch	20191203	7	0	0.349966867277593	0.704711438340373	0.295288561659627	92
AK	1D.5Epoch	20191203	7	0	0.349286358599006	0.70519116380022	0.29480883619978	94
AK	1D.5Epoch	20191203	7	0	0.348885823729508	0.705473674024804	0.294526325975196	96
AK	1D.5Epoch	20191203	7	0	0.349422621991351	0.705095078606584	0.294904921393416	98
AK	1D.5Epoch	20191203	7	0	0.347288565087537	0.706601398341272	0.293398601658728	100
AK	1D.5Epoch	20191203	7	0	0.346286324464122	0.707309937971541	0.292690062028459	102
AK	1D.5Epoch	20191203	7	0	0.345205852830567	0.7080745793079	0.2919254206921	104
AK	1D.5Epoch	20191203	7	0	0.344058306673196	0.708887593967222	0.291112406032778	106
AK	1D.5Epoch	20191203	7	0	0.344211407517848	0.708779070985514	0.291220929014486	108
AK	1D.5Epoch	20191203	7	0.5	0.341567472910009	0.71065551600648	0.28934448399352	0
AK	1D.5Epoch	20191203	7	0.5	0.338496039023157	0.712841602932378	0.287158397067622	2
AK	1D.5Epoch	20191203	7	0.5	0.348565324283336	0.705699814183581	0.294300185816419	4
AK	1D.5Epoch	20191203	7	0.5	0.343397651468069	0.709356078982518	0.290643921017482	6
AK	1D.5Epoch	20191203	7	0.5	0.345603138106924	0.707793327575264	0.292206672424736	8
AK	1D.5Epoch	20191203	7	0.5	0.338668387698528	0.712718756212901	0.287281243787099	10
AK	1D.5Epoch	20191203	7	0.5	0.339149737664955	0.712375771617961	0.287624228382039	12
AK	1D.5Epoch	20191203	7	0.5	0.340754039067548	0.711233822428652	0.288766177571348	14
AK	1D.5Epoch	20191203	7	0.5	0.33553156557847	0.714957938294649	0.285042061705351	16
AK	1D.5Epoch	20191203	7	0.5	0.336018394698803	0.714609960660169	0.285390039339831	18
AK	1D.5Epoch	20191203	7	0.5	0.339220473164305	0.712325383144179	0.287674616855821	20
AK	1D.5Epoch	20191203	7	0.5	0.333743985892831	0.716237125565189	0.283762874434811	22
AK	1D.5Epoch	20191203	7	0.5	0.33543941467901	0.715023825347468	0.284976174652532	24
AK	1D.5Epoch	20191203	7	0.5	0.344421559230018	0.708630135500268	0.291369864499732	26
AK	1D.5Epoch	20191203	7	0.5	0.339291782663122	0.712274589389172	0.287725410610828	28
AK	1D.5Epoch	20191203	7	0.5	0.334871858619093	0.715429756636014	0.284570243363986	30
AK	1D.5Epoch	20191203	7	0.5	0.339248802200872	0.712305203938182	0.287694796061818	32
AK	1D.5Epoch	20191203	7	0.5	0.334746973677609	0.71551910861855	0.28448089138145	34
AK	1D.5Epoch	20191203	7	0.5	0.333155141935458	0.716659001666031	0.283340998333969	36
AK	1D.5Epoch	20191203	7	0.5	0.334310444098248	0.715831522057952	0.284168477942048	38
AK	1D.5Epoch	20191203	7	0.5	0.334980561711234	0.715351991435993	0.284648008564007	40
AK	1D.5Epoch	20191203	7	0.5	0.33502026674816	0.715323588922623	0.284676411077377	42
AK	1D.5Epoch	20191203	7	0.5	0.334704130939668	0.715549764072889	0.284450235927111	44
AK	1D.5Epoch	20191203	7	0.5	0.334063505460572	0.716008310345845	0.283991689654155	46
AK	1D.5Epoch	20191203	7	0.5	0.335669416599414	0.714859387405749	0.285140612594251	48
AK	1D.5Epoch	20191203	7	0.5	0.336260442084472	0.714437012119134	0.285562987880866	50
AK	1D.5Epoch	20191203	7	0.5	0.340382439077851	0.711498166021734	0.288501833978266	52
AK	1D.5Epoch	20191203	7	0.5	0.340173822968474	0.711646611484478	0.288353388515522	54
AK	1D.5Epoch	20191203	7	0.5	0.336158236272918	0.714510035465403	0.285489964534597	56
AK	1D.5Epoch	20191203	7	0.5	0.33616018448736	0.714508643447989	0.285491356552011	58
AK	1D.5Epoch	20191203	7	0.5	0.336670868028567	0.71414384879897	0.28585615120103	60
AK	1D.5Epoch	20191203	7	0.5	0.338315966092578	0.712969977966944	0.287030022033056	62
AK	1D.5Epoch	20191203	7	0.5	0.33703656724065	0.713882734703669	0.286117265296331	64
AK	1D.5Epoch	20191203	7	0.5	0.33759011509396	0.713487675800451	0.286512324199549	66
AK	1D.5Epoch	20191203	7	0.5	0.336972753101973	0.713928291969085	0.286071708030915	68
AK	1D.5Epoch	20191203	7	0.5	0.339037245912589	0.712455912524364	0.287544087475636	70
AK	1D.5Epoch	20191203	7	0.5	0.34061204436538	0.711334821033902	0.288665178966098	72
AK	1D.5Epoch	20191203	7	0.5	0.340261068254061	0.711584526380977	0.288415473619023	74
AK	1D.5Epoch	20191203	7	0.5	0.340899617583565	0.711130289600501	0.288869710399499	76
AK	1D.5Epoch	20191203	7	0.5	0.340741841009243	0.711242498153199	0.288757501846801	78
AK	1D.5Epoch	20191203	7	0.5	0.339909383763656	0.711834823632769	0.288165176367231	80
AK	1D.5Epoch	20191203	7	0.5	0.338060472339538	0.713152160614693	0.286847839385307	82
AK	1D.5Epoch	20191203	7	0.5	0.338194304244766	0.713056724488662	0.286943275511338	84
AK	1D.5Epoch	20191203	7	0.5	0.340122634269328	0.711683040681145	0.288316959318855	86
AK	1D.5Epoch	20191203	7	0.5	0.341252090092002	0.710879679892611	0.289120320107389	88
AK	1D.5Epoch	20191203	7	0.5	0.341477630159497	0.710719366120897	0.289280633879103	90
AK	1D.5Epoch	20191203	7	0.5	0.341842228464244	0.710460286277764	0.289539713722236	92
AK	1D.5Epoch	20191203	7	0.5	0.34279058705706	0.709786834547759	0.290213165452241	94
AK	1D.5Epoch	20191203	7	0.5	0.342964100019934	0.709663688015157	0.290336311984843	96
AK	1D.5Epoch	20191203	7	0.5	0.342117536800545	0.710264717560425	0.289735282439575	98
AK	1D.5Epoch	20191203	7	0.5	0.341807483754679	0.710484971442905	0.289515028557095	100
AK	1D.5Epoch	20191203	7	0.5	0.34089957457914	0.711130320182252	0.288869679817748	102
AK	1D.5Epoch	20191203	7	0.5	0.340745905400541	0.711239607391253	0.288760392608747	104
AK	1D.5Epoch	20191203	7	0.5	0.342061957973812	0.710304194337124	0.289695805662876	106
AK	1D.5Epoch	20191203	7	0.5	0.340279489306968	0.711571418365501	0.288428581634499	108
AK	1D.5Epoch	20191203	8	0	0.248131001266185	0.780257721833101	0.219742278166899	0
AK	1D.5Epoch	20191203	8	0	0.253740420699829	0.775893181717466	0.224106818282534	2
AK	1D.5Epoch	20191203	8	0	0.264501562450503	0.767588449547677	0.232411550452323	4
AK	1D.5Epoch	20191203	8	0	0.274768769772899	0.759747779567267	0.240252220432733	6
AK	1D.5Epoch	20191203	8	0	0.286353353875535	0.750997201285408	0.249002798714592	8
AK	1D.5Epoch	20191203	8	0	0.292171408881677	0.746640544183512	0.253359455816488	10
AK	1D.5Epoch	20191203	8	0	0.29871167378486	0.741773251279458	0.258226748720542	12
AK	1D.5Epoch	20191203	8	0	0.302231438197576	0.739166973619685	0.260833026380315	14
AK	1D.5Epoch	20191203	8	0	0.311328455519328	0.732473251472084	0.267526748527916	16
AK	1D.5Epoch	20191203	8	0	0.322393907678235	0.724412782364214	0.275587217635786	18
AK	1D.5Epoch	20191203	8	0	0.326241942113467	0.721630573483243	0.278369426516757	20
AK	1D.5Epoch	20191203	8	0	0.332599737322442	0.717057147937419	0.282942852062581	22
AK	1D.5Epoch	20191203	8	0	0.3405923935201	0.711348799501757	0.288651200498243	24
AK	1D.5Epoch	20191203	8	0	0.34360413277669	0.709209625331543	0.290790374668457	26
AK	1D.5Epoch	20191203	8	0	0.357762251201847	0.69923929854887	0.30076070145113	28
AK	1D.5Epoch	20191203	8	0	0.35915558526435	0.69826570304576	0.30173429695424	30
AK	1D.5Epoch	20191203	8	0	0.367380529238515	0.69254606087165	0.30745393912835	32
AK	1D.5Epoch	20191203	8	0	0.373659054672391	0.688211514333612	0.311788485666388	34
AK	1D.5Epoch	20191203	8	0	0.376287421994557	0.686405016788144	0.313594983211856	36
AK	1D.5Epoch	20191203	8	0	0.371486900195642	0.689708040810349	0.310291959189651	38
AK	1D.5Epoch	20191203	8	0	0.367702870729889	0.692322860516844	0.307677139483156	40
AK	1D.5Epoch	20191203	8	0	0.366939217723535	0.692851756871588	0.307148243128412	42
AK	1D.5Epoch	20191203	8	0	0.363261364941977	0.695404655347517	0.304595344652483	44
AK	1D.5Epoch	20191203	8	0	0.36165760193665	0.696520814395554	0.303479185604446	46
AK	1D.5Epoch	20191203	8	0	0.359793776010444	0.697820218502938	0.302179781497062	48
AK	1D.5Epoch	20191203	8	0	0.358683270505717	0.698595582140006	0.301404417859994	50
AK	1D.5Epoch	20191203	8	0	0.368493048972594	0.691776018135465	0.308223981864535	52
AK	1D.5Epoch	20191203	8	0	0.372436368426951	0.689053495720777	0.310946504279223	54
AK	1D.5Epoch	20191203	8	0	0.37580556821725	0.686735843336856	0.313264156663144	56
AK	1D.5Epoch	20191203	8	0	0.372257678462863	0.689176633666612	0.310823366333388	58
AK	1D.5Epoch	20191203	8	0	0.369135639420591	0.691331632268406	0.308668367731594	60
AK	1D.5Epoch	20191203	8	0	0.365469116381089	0.693871068231402	0.306128931768598	62
AK	1D.5Epoch	20191203	8	0	0.362269320087226	0.696094870263295	0.303905129736705	64
AK	1D.5Epoch	20191203	8	0	0.361418548790922	0.696687339790717	0.303312660209283	66
AK	1D.5Epoch	20191203	8	0	0.360144667284506	0.697575402431825	0.302424597568175	68
AK	1D.5Epoch	20191203	8	0	0.35806983799212	0.699024254851392	0.300975745148608	70
AK	1D.5Epoch	20191203	8	0	0.357603095899502	0.699350595047321	0.300649404952679	72
AK	1D.5Epoch	20191203	8	0	0.354093739056885	0.701809177341498	0.298190822658502	74
AK	1D.5Epoch	20191203	8	0	0.351547668794601	0.70359830947929	0.29640169052071	76
AK	1D.5Epoch	20191203	8	0	0.352382413612929	0.703011229501343	0.296988770498657	78
AK	1D.5Epoch	20191203	8	0	0.35122085973873	0.70382828935623	0.29617171064377	80
AK	1D.5Epoch	20191203	8	0	0.349604146741098	0.704967098015066	0.295032901984934	82
AK	1D.5Epoch	20191203	8	0	0.348839718259703	0.70550620096981	0.29449379903019	84
AK	1D.5Epoch	20191203	8	0	0.344968953583952	0.708242341512871	0.291757658487129	86
AK	1D.5Epoch	20191203	8	0	0.343802997903377	0.709068602292301	0.290931397707699	88
AK	1D.5Epoch	20191203	8	0	0.342404601102927	0.710060855176979	0.289939144823021	90
AK	1D.5Epoch	20191203	8	0	0.340609527517604	0.711336611357618	0.288663388642382	92
AK	1D.5Epoch	20191203	8	0	0.34075895573437	0.71123032553751	0.28876967446249	94
AK	1D.5Epoch	20191203	8	0	0.339739163888704	0.711956002380657	0.288043997619343	96
AK	1D.5Epoch	20191203	8	0	0.337187389935568	0.713775073104877	0.286224926895123	98
AK	1D.5Epoch	20191203	8	0	0.335480874585233	0.714994181141249	0.285005818858751	100
AK	1D.5Epoch	20191203	8	0	0.335065322485125	0.715291360217205	0.284708639782795	102
AK	1D.5Epoch	20191203	8	0	0.333698195833375	0.716269922856643	0.283730077143357	104
AK	1D.5Epoch	20191203	8	0	0.333499892481909	0.716411975667209	0.283588024332791	106
AK	1D.5Epoch	20191203	8	0	0.332303378654808	0.717269685530522	0.282730314469478	108
AK	1D.5Epoch	20191203	8	0.5	0.344967195288763	0.708243586813067	0.291756413186933	0
AK	1D.5Epoch	20191203	8	0.5	0.3428222347875	0.7097643717608	0.2902356282392	2
AK	1D.5Epoch	20191203	8	0.5	0.337311698393763	0.71368635034065	0.28631364965935	4
AK	1D.5Epoch	20191203	8	0.5	0.3401943084913	0.711632033180897	0.288367966819103	6
AK	1D.5Epoch	20191203	8	0.5	0.336681441839189	0.714136297617078	0.285863702382922	8
AK	1D.5Epoch	20191203	8	0.5	0.340745564931347	0.71123984954647	0.28876015045353	10
AK	1D.5Epoch	20191203	8	0.5	0.344552725759315	0.708537193040442	0.291462806959558	12
AK	1D.5Epoch	20191203	8	0.5	0.350583713764773	0.704276873608801	0.295723126391199	14
AK	1D.5Epoch	20191203	8	0.5	0.351169431281029	0.703864487090427	0.296135512909573	16
AK	1D.5Epoch	20191203	8	0.5	0.344382731706241	0.708657650387867	0.291342349612133	18
AK	1D.5Epoch	20191203	8	0.5	0.345952140447332	0.707546349147946	0.292453650852054	20
AK	1D.5Epoch	20191203	8	0.5	0.344695934585686	0.708435731525852	0.291564268474148	22
AK	1D.5Epoch	20191203	8	0.5	0.340377080554506	0.711501978611482	0.288498021388518	24
